Commit Hash,File Name,Method Name,Method Java,Commit Link
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,createRequest,"    public static HttpServletRequest createRequest(HttpServletRequest req) 
      throws java.net.URISyntaxException {
      Map<String, String> headers = new java.util.HashMap<String, String>();
      Enumeration<String> headerNames = (Enumeration<String>) req.getHeaderNames();
      while (headerNames.hasMoreElements()) {
        String e = headerNames.nextElement();
        headers.put(e, req.getHeader(e));
      }
      return createRequest(
        req.getRequestURL() +",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,createResponse,"    public static HttpServletResponse createResponse() {
	return new InnerHttpServletResponse();
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,createPair,"    public static RequestResponse createPair(String uri, Map<String, String> headers,
					     String method, String body) 
	throws java.net.URISyntaxException {
	return new RequestResponse(createRequest(uri, headers, method, body), createResponse());
    }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,extractHeaders,"	private void extractHeaders(Map<String, String> headers) {
	    this.headers = new HashMap<String, String>();
	    for (Map.Entry<String, String> kv : headers.entrySet()) {
		this.headers.put(kv.getKey().toLowerCase(), kv.getValue());",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,decodeUTF8,"	private String decodeUTF8(String s) {
	    try {
		return URLDecoder.decode(s, ""UTF-8"");",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,extractParameters,"	private void extractParameters() {
	    parameters = new HashMap<String, String[]>();
	    if (queryString == null)
		return;

	    Map<String, List<String> > params = new HashMap<String, List<String> >();
	    String[] pairs = queryString.split(""&"");
	    for (String s : pairs) {
		String[] kv = s.split(""="", 2);
		if (! params.containsKey(kv[0])) {
		    params.put(decodeUTF8(kv[0]), new ArrayList<String>());
		}
		params.get(decodeUTF8(kv[0])).add(decodeUTF8(kv[1]));
	    }
	    String[] stringArray = new String[0];

	    for (Map.Entry<String, List<String> > e : params.entrySet()) {
		parameters.put(e.getKey(), e.getValue().toArray(stringArray));",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getAuthType,"	public String getAuthType() { return null; }
	public String getContextPath() { return """"; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getContextPath,"	public String getContextPath() { return """"; }
	public javax.servlet.http.Cookie[] getCookies() { return new javax.servlet.http.Cookie[0]; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getCookies,"	public javax.servlet.http.Cookie[] getCookies() { return new javax.servlet.http.Cookie[0]; }
	@SuppressWarnings({""deprecation""})",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getDateHeader,"	public long getDateHeader(String name) { return java.util.Date.parse(getHeader(name)); }
	public String getHeader(String name) { return headers.get(name.toLowerCase()); }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getHeader,"	public String getHeader(String name) { return headers.get(name.toLowerCase()); }
	public Enumeration<String> getHeaders(String name) { ",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getHeaders,"	public Enumeration<String> getHeaders(String name) { 
	    Vector<String> v = new Vector<String>();
	    v.add(getHeader(name));
	    return v.elements();
	}",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getHeaderNames,"	public Enumeration<String> getHeaderNames() {
	    return Collections.enumeration(headers.keySet());
	}",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getIntHeader,"	public int getIntHeader(String name) { return Integer.parseInt(getHeader(name)); }
	public String getMethod() { return method.toUpperCase(); }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getMethod,"	public String getMethod() { return method.toUpperCase(); }
	public String getPathInfo() { return null; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getPathInfo,"	public String getPathInfo() { return null; }
	public String getPathTranslated() { return null; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getPathTranslated,"	public String getPathTranslated() { return null; }
	public String getQueryString() { return queryString; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getQueryString,"	public String getQueryString() { return queryString; }
	public String getRemoteUser() { return null; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getRemoteUser,"	public String getRemoteUser() { return null; }
	public boolean isUserInRole(String role) { return false; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,isUserInRole,"	public boolean isUserInRole(String role) { return false; }
	public java.security.Principal getUserPrincipal() { return null; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getUserPrincipal,"	public java.security.Principal getUserPrincipal() { return null; }
	public String getRequestedSessionId() { return null; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getRequestedSessionId,"	public String getRequestedSessionId() { return null; }
	public String getRequestURI() { return path; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getRequestURI,"	public String getRequestURI() { return path; }
	public StringBuffer getRequestURL() { ",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getRequestURL,"	public StringBuffer getRequestURL() { 
	    return new StringBuffer(scheme+""://""+host+(port==-1?"""":"":""+port)+path);
	}",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getServletPath,"	public String getServletPath() { return """"; }
	public javax.servlet.http.HttpSession getSession(boolean create) { return null; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getSession,"	public javax.servlet.http.HttpSession getSession(boolean create) { return null; }
	public javax.servlet.http.HttpSession getSession() { return null; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getSession,"	public javax.servlet.http.HttpSession getSession() { return null; }
	public boolean isRequestedSessionIdValid() { return false; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,isRequestedSessionIdValid,"	public boolean isRequestedSessionIdValid() { return false; }
	public boolean isRequestedSessionIdFromCookie() { return false; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,isRequestedSessionIdFromCookie,"	public boolean isRequestedSessionIdFromCookie() { return false; }
	public boolean isRequestedSessionIdFromURL() { return false; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,isRequestedSessionIdFromURL,"	public boolean isRequestedSessionIdFromURL() { return false; }
	public boolean isRequestedSessionIdFromUrl() { return isRequestedSessionIdFromURL(); }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,isRequestedSessionIdFromUrl,"	public boolean isRequestedSessionIdFromUrl() { return isRequestedSessionIdFromURL(); }
",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getAttribute,"	public Object getAttribute(String name) { return null; }
	public Enumeration<String> getAttributeNames() { ",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getAttributeNames,"	public Enumeration<String> getAttributeNames() { 
	    return Collections.enumeration(new ArrayList<String>());
	}",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getCharacterEncoding,"	public String getCharacterEncoding() { return null; }
	public void setCharacterEncoding(String env) { }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getContentLength,"	public int getContentLength() {
	    return ((getHeader(""Content-Length"") == null)
		    ? (body == null ? 0 : body.length())",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getContentType,"	public String getContentType() { return getHeader(""Content-Type""); }
	public javax.servlet.ServletInputStream getInputStream() throws java.io.IOException{",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getInputStream,"	public javax.servlet.ServletInputStream getInputStream() throws java.io.IOException{
	    return new javax.servlet.ServletInputStream() {
		private java.io.InputStream istream = ",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,read,"		public int read() throws java.io.IOException {
		    return istream.read();
		}",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getParameter,"	public String getParameter(String name) {
	    String[] vals = getParameterValues(name);
	    if (vals == null) return null;
	    if (vals.length < 1) return null;
	    return vals[0];
	}",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getParameterNames,"	public Enumeration<String> getParameterNames() {
	    return Collections.enumeration(parameters.keySet());
	}",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getParameterValues,"	public String[] getParameterValues(String name) { return parameters.get(name); }
	public Map getParameterMap() { return Collections.unmodifiableMap(parameters); }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getParameterMap,"	public Map getParameterMap() { return Collections.unmodifiableMap(parameters); }
	public String getProtocol() { return ""HTTP/1.1""; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getProtocol,"	public String getProtocol() { return ""HTTP/1.1""; }
	public String getScheme() { return scheme; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getScheme,"	public String getScheme() { return scheme; }
	public String getServerName() { return host; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getServerName,"	public String getServerName() { return host; }
	public int getServerPort() { return port; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getServerPort,"	public int getServerPort() { return port; }
	public java.io.BufferedReader getReader() { ",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getReader,"	public java.io.BufferedReader getReader() { 
	    return new java.io.BufferedReader(new java.io.StringReader(body));
	}",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getRemoteAddr,"	public String getRemoteAddr() { return ""127.0.0.1""; }
	public String getRemoteHost() { return ""localhost""; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getRemoteHost,"	public String getRemoteHost() { return ""localhost""; }
	public void setAttribute(String name, Object o) { }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getLocale,"	public java.util.Locale getLocale() { return java.util.Locale.US; }
	public Enumeration<java.util.Locale> getLocales() {",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getLocales,"	public Enumeration<java.util.Locale> getLocales() {
	    Vector<java.util.Locale> v = new Vector<java.util.Locale>();
	    v.add(java.util.Locale.US);
	    return v.elements();
	}",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,isSecure,"	public boolean isSecure() { return false; }
	public javax.servlet.RequestDispatcher getRequestDispatcher(String path) { return null; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
4a596eda3437b6e7bf3018170d1187badddfe81b,HttpServletRequestFactory.java,getRequestDispatcher,"	public javax.servlet.RequestDispatcher getRequestDispatcher(String path) { return null; }
	public String getRealPath(String path) { return null; }",https://www.github.com/ether/pad/commit/4a596eda3437b6e7bf3018170d1187badddfe81b
